"uid","gvkey","permno","conm","City","Number.of.Workers","WARN.Received.Date","rd_intensity_1yr","rd_intensity_3yr","rd_intensity_5yr","rd_group_1yr","rd_group_3yr","rd_group_5yr","CAR_1_Day_Window","CAR_3_Day_Window","CAR_5_Day_Window","CAR_10_Day_Window"
"92157-01MAR2024","177267",92157,"TE CONNECTIVITY PLC","Waynesboro",130,"03/01/2024",0.036983909192965,0.0384871386410398,0.0404555160692952,"High R&D","High R&D","High R&D",-0.014280412,-0.0143753709,-0.0251477664,-0.0267847536
"92157-01APR2022","177267",92157,"TE CONNECTIVITY PLC","Andover",120,"04/01/2022",0.041010520672787,0.0426088950320478,0.0433048704267462,"High R&D","High R&D","High R&D",-0.0101233929,-0.0218862509,-0.0386943364,-0.0754732137
"92157-09MAR2020","177267",92157,"TE CONNECTIVITY PLC","Oceanside",9,"03/09/2020",0.0425342058298632,0.0437439576224835,0.0443248304398226,"High R&D","High R&D","High R&D",0.0281415979,0.0291856231,-0.043383609,-0.0457530962
"92157-05APR2013","177267",92157,"TE CONNECTIVITY PLC","Carpinteria",116,"04/05/2013",0.0447974702605029,0.0427769888795886,0.0413727820200457,"High R&D","High R&D","High R&D",-0.0110748,-0.0148397606,-0.0176060539,-0.0554440367
"92143-01FEB2013","177744",92143,"PROS HOLDINGS INC","Flora",18,"02/01/2013",0.234406703398392,0.259538068751625,0.268008234866128,"High R&D","High R&D","High R&D",-0.0017960123,0.0248034527,0.0564398431,0.2312520993
"92102-31MAR2016","177780",92102,"COMSCORE INC","Sidney",150,"03/31/2016",0.173451874506869,0.166619640229583,0.155717139834791,"High R&D","High R&D","High R&D",0.0025536709,0.0078223601,0.0238410058,0.032252076
"92102-28APR2021","177780",92102,"COMSCORE INC",NA,151,"04/28/2021",0.108713725578312,0.150414181264709,0.177914841148545,"High R&D","High R&D","High R&D",0.0712524799,0.0826881099,0.0644429505,0.0529428327
"92220-14NOV2024","177881",92220,"MASIMO CORP","52 Discovery Irvine CA 92618",72,"11/14/2024",0.0855426981104438,0.0967693403193458,0.098706609257182,"High R&D","High R&D","High R&D",0.0182361147,0.0260045177,0.0283445561,0.2078522066
"92296-28MAY2014","177930",92296,"ATHENAHEALTH INC","Birmingham",63,"05/28/2014",0.0968717804784178,0.0829758735581031,0.0800332807519626,"High R&D","High R&D","High R&D",0.0317615718,0.0366150405,0.0139306674,-0.1066373464
"92296-14JUL2014","177930",92296,"ATHENAHEALTH INC","Meridian",1,"07/14/2014",0.0968717804784178,0.0829758735581031,0.0800332807519626,"High R&D","High R&D","High R&D",0.0033311599,0.0588974232,-0.0149590916,0.00626510019999999
"92296-25OCT2016","177930",92296,"ATHENAHEALTH INC","San Francisco",103,"10/25/2016",0.101926188025019,0.0970309342681021,0.0886297286000396,"High R&D","High R&D","High R&D",-0.054856102,-0.1459402818,-0.1753757402,-0.1912789959
"92257-30JAN2020","178083",92257,"VMWARE INC -CL A","Palo Alto",211,"01/30/2020",0.2200802317807,0.217838084368379,0.210878721552953,"High R&D","High R&D","High R&D",0.0159611846,0.0231251873,0.0513723739,0.0419175482
"92257-26JAN2016","178083",92257,"VMWARE INC -CL A",NA,48,"01/26/2016",0.195576952008425,0.202892183580608,0.206280243872569,"High R&D","High R&D","High R&D",-0.083847995,-0.0677313218,-0.1228235717,-0.0963653364
"92257-26JAN2015","178083",92257,"VMWARE INC -CL A","Palo Alto",114,"01/26/2015",0.205302402651201,0.210027322040972,0.212869411866569,"High R&D","High R&D","High R&D",-0.0023193743,-0.0454129505,0.0045977366,0.0081347917
"92257-27NOV2023","178083",92257,"VMWARE INC -CL A","Atlanta",217,"11/27/2023",0.248464419475655,0.241886024657721,0.235803844667561,"High R&D","High R&D","High R&D",NA,0.6755731434,0.6629683946,0.6147847498
"92257-01APR2013","178083",92257,"VMWARE INC -CL A","Palo Alto",310,"04/01/2013",0.216982367389519,0.217082486866482,0.22495249322298,"High R&D","High R&D","High R&D",-0.011543421,0.0057800298,-0.0570081208594,-0.0743342814
"92293-13NOV2020","178310",92293,"TERADATA CORP","San Diego",85,"11/13/2020",0.17219589257504,0.153537792286655,0.128406511372715,"High R&D","High R&D","High R&D",0.0794014118,0.0376641024,0.0519460161,0.0939712362
"92402-05OCT2012","178507",92402,"MSCI INC","Anaheim",12,"10/05/2012",0.100228538827737,0.110101712825054,0.123101804557999,"High R&D","High R&D","High R&D",-0.070438198,-0.2413331885,-0.2708741516,-0.2108293132
"92322-13NOV2018","178704",92322,"ULTA BEAUTY INC","Phoenix",196,"11/13/2018",0,0,0,"Low R&D","Low R&D","Low R&D",0.0484501148,0.1126059802,0.0947230083,0.0111838587
"92322-04AUG2020","178704",92322,"ULTA BEAUTY INC","La Jolla",29,"08/04/2020",0,0,0,"Low R&D","Low R&D","Low R&D",0.0173325706,-0.0353437804,0.048101091,0.0152324576
"92400-01AUG2024","178806",92400,"LL FLOORING HOLDINGS INC","Richmond",3,"08/01/2024",0,0,0,"Low R&D","Low R&D","Low R&D",0.0627661713,-0.036056232,0.1053163698,-1.692348404
"92471-30NOV2011","178973",92471,"TITAN MACHINERY INC","Kansas City",36,"11/30/2011",0,0,0,"Low R&D","Low R&D","Low R&D",0.000100624500000002,0.0581345999,0.063735455,-0.0424179085
"92471-01MAR2017","178973",92471,"TITAN MACHINERY INC","Broken Bow",NA,"03/01/2017",0,0,0,"Low R&D","Low R&D","Low R&D",-0.020118195,-0.0193940299,-0.0673776235,-0.0525793207
"92984-20FEB2020","179666",92984,"LOGMEIN INC","Goleta",92,"02/20/2020",0.127341248904105,0.142131901194562,0.150683156880939,"High R&D","High R&D","High R&D",0.0102021725,0.0895085793,0.1387831751,0.0943727089
"92618-16OCT2013","179700",92618,"DR PEPPER SNAPPLE GROUP INC","Spring",112,"10/16/2013",0.00250208507089241,0.00262735290301922,0.00271425572324273,"Low R&D","Low R&D","Low R&D",0.0090883464,-0.0042878971,0.0258381508,0.0336289621
"92618-13JAN2014","179700",92618,"DR PEPPER SNAPPLE GROUP INC","Ft. Worth",5,"01/13/2014",0.00250125062531266,0.00251480550085824,0.00261905926336656,"Low R&D","Low R&D","Low R&D",0.0015382536,0.0050990494,0.0433005089,0.0445588604
"92618-07MAY2014","179700",92618,"DR PEPPER SNAPPLE GROUP INC","Gonzales",86,"05/07/2014",0.00250125062531266,0.00251480550085824,0.00261905926336656,"Low R&D","Low R&D","Low R&D",0.0158575918,0.0178786109,0.029843496,0.0837600772
"92618-18FEB2014","179700",92618,"DR PEPPER SNAPPLE GROUP INC","Newburgh",35,"02/18/2014",0.00250125062531266,0.00251480550085824,0.00261905926336656,"Low R&D","Low R&D","Low R&D",0.0190141704,0.049510679,0.0540591915,0.0522836207
"93345-30AUG2023","179841",93345,"CODEXIS INC","200 Penobscot Drive Redwood City CA 94063",28,"08/30/2023",0.577956562522549,0.583870713261064,0.548229464672055,"High R&D","High R&D","High R&D",0.0151702981,0.0943825749,-0.0090195057,0.3228182755
"92621-09MAY2016","179843",92621,"INTREPID POTASH INC","Carlsbad",300,"05/09/2016",0,0,0,"Low R&D","Low R&D","Low R&D",0.1238759241,0.3148699401,0.2088379682,0.4453346862
"92696-08OCT2013","180249",92696,"HIGHPOWER INTERNATIONAL INC","Jacksonville",172,"10/08/2013",0.0409324539054941,0.0293952792767446,0.0215579267185024,"High R&D","High R&D","High R&D",-0.119453039,0.0066828548,0.7474818818,0.783545701
"13305-06JUL2023","180474",13305,"ZURN ELKAY WATER SOLUTI CORP","Franklin Park",100,"07/06/2023",0.0143548135434545,0.016304466245976,0.0129387296926233,"Low R&D","Low R&D","Low R&D",-0.0007372928,0.0035074856,0.02296322,0.0626142325
"13604-26JUL2019","180483",13604,"BERRY GLOBAL GROUP INC","Montgomery",60,"07/26/2019",0.00571864277544796,0.00648609036692051,0.00653467923197256,"Low R&D","Low R&D","Low R&D",0.0205718863,-0.1544740124,-0.1939707519,-0.2360160769
"13604-01FEB2020","180483",13604,"BERRY GLOBAL GROUP INC","Phillipsburg",150,"02/01/2020",0.00563189907636855,0.00589767885546808,0.00637021596535841,"Low R&D","Low R&D","Low R&D",-0.0759459618,-0.0625351082,-0.0907417903,-0.0844453425
"13604-19JAN2023","180483",13604,"BERRY GLOBAL GROUP INC","601 Tesla Drive Suite A Lathrop CA 95330",8,"01/19/2023",0.00558813383925492,0.00627775852605615,0.00603676348599699,"Low R&D","Low R&D","Low R&D",-0.0145154923,-0.0445620759,-0.05630096,-0.000641950000000005
"13604-01FEB2024","180483",13604,"BERRY GLOBAL GROUP INC","4875 E Hunter Ave Anaheim CA 92807",160,"02/01/2024",0.00647504737839545,0.00618712538783291,0.00618804440658649,"Low R&D","Low R&D","Low R&D",-0.028843943,-0.0445523563,-0.1834209728,-0.1499641095
"93002-15NOV2016","180711",93002,"BROADCOM INC","San Diego",64,"11/15/2016",0.233459214501511,0.18332765482434,0.169925688052125,"High R&D","High R&D","High R&D",-0.0125949236,-0.0584500269,-0.0735174934,-0.0716550176
"93002-16JAN2015","180711",93002,"BROADCOM INC","Santa Clara",60,"01/16/2015",0.162801592878894,0.154149022888834,0.146385677535014,"High R&D","High R&D","High R&D",0.0031330114,-0.021673788,0.0159380866,0.0262953992
"93002-22FEB2024","180711",93002,"BROADCOM INC","Burlington",75,"02/22/2024",0.146654010441386,0.157211291718346,0.177483920199707,"High R&D","High R&D","High R&D",0.0260905001,0.0105755229,-0.0080228955,0.0626977971
"93002-07NOV2018","180711",93002,"BROADCOM INC","New York",45,"11/07/2018",0.180736761320031,0.200286539456957,0.183476673668476,"High R&D","High R&D","High R&D",0.0723091575,-0.0035478759,0.0426011258,0.0756784296
"93002-07NOV2018","180711",93002,"BROADCOM INC","Islandia",262,"11/07/2018",0.180736761320031,0.200286539456957,0.183476673668476,"High R&D","High R&D","High R&D",0.0723091575,-0.0035478759,0.0426011258,0.0756784296
"93002-20DEC2013","180711",93002,"BROADCOM INC","Santa Clara",11,"12/20/2013",0.157936507936508,0.145115843527376,0.146844226883763,"High R&D","High R&D","High R&D",-0.038926675,0.00914292,0.0906425838,0.0369719115
"93344-01AUG2023","181794",93344,"BIOSTAR PHARMACEUTICALS INC","Hanover",103,"08/01/2023",0.479865771812081,0.224371491160903,0.165022012174463,"High R&D","High R&D","High R&D",NA,NA,NA,NA
"93344-08JUL2024","181794",93344,"BIOSTAR PHARMACEUTICALS INC","10210 Campus Point Dr. #350 San Diego CA 92121",29,"07/08/2024",0.479865771812081,0.224371491160903,0.165022012174463,"High R&D","High R&D","High R&D",NA,NA,NA,NA
"93344-01APR2018","181794",93344,"BIOSTAR PHARMACEUTICALS INC","Eatontown",38,"04/01/2018",0.479865771812081,0.224371491160903,0.165022012174463,"High R&D","High R&D","High R&D",-0.0604160488,-0.2899786579,-0.2637522091,-0.291848735
"13863-07DEC2022","183322",13863,"THERAPEUTICSMD INC","Boca Raton",212,"12/07/2022",0.0814941748801049,0.213652551111567,0.870870958087177,"High R&D","High R&D","High R&D",0.0995117978,0.3034437134,0.152892211,-0.1298919727
"93264-01MAY2017","184256",93264,"IRONWOOD PHARMACEUTICALS INC","Philadelphia",122,"05/01/2017",0.509174797504718,0.856438635961002,1.55978860587037,"High R&D","High R&D","High R&D",-0.0252548059,-0.0258037205,-0.0356124166,0.1034970641
"93266-10NOV2016","184263",93266,"QUINSTREET INC","Foster City",57,"11/10/2016",0.0551920350950266,0.0626634346276721,0.0614489620595941,"High R&D","High R&D","High R&D",-0.0841045641,-0.2017689327,-0.162797911,0.0229668222
"93373-09NOV2016","184323",93373,"EXPRESS INC","Michigan City",5,"11/09/2016",0,0,0,"Low R&D","Low R&D","Low R&D",0.0591061448,0.1582523836,0.1796193856,0.1663765805
"93373-17MAR2020","184323",93373,"EXPRESS INC","New York",37,"03/17/2020",0,0,0,"Low R&D","Low R&D","Low R&D",0.0458850616,0.1597588777,-0.245046994,-0.5219395317
"93373-21DEC2023","184323",93373,"EXPRESS INC","Marion",13,"12/21/2023",0,0,0,"Low R&D","Low R&D","Low R&D",0.0167241511,0.0061837271,0.0285690014,0.091141805
"18553-09MAY2024","184345",18553,"BEAM GLOBAL","Providence",1029,"05/09/2024",0.0341484417917539,0.042936165120238,0.0503577617606733,"High R&D","High R&D","High R&D",-0.028439202,-0.0202385223,-0.1339648091,-0.0360418013
"93418-17JUL2015","184571",93418,"HIGHER ONE HOLDINGS INC","New Haven",29,"07/17/2015",0.03143392714355,0.0339712632025917,0.028654124700965,"High R&D","High R&D","High R&D",-0.0340935011,-0.0938816747,-0.1062804353,-0.181429437
"12009-04JAN2019","184748",12009,"QUAD/GRAPHICS INC","Sidney",6,"01/04/2019",0.000858430502897203,0.00172830761749835,0.00194216299004766,"Low R&D","Low R&D","Low R&D",0.0509209531,0.1568785481,0.1479719114,0.0486164156
"12009-01AUG2019","184748",12009,"QUAD/GRAPHICS INC","Shakopee",143,"08/01/2019",0.000858430502897203,0.00172830761749835,0.00194216299004766,"Low R&D","Low R&D","Low R&D",0.3680660734,0.3723262735,0.3410747511,0.3719929054
"12009-17DEC2014","184748",12009,"QUAD/GRAPHICS INC","Dickson",112,"12/17/2014",0.00279405325382097,0.00330871990269087,0.0046044747314245,"Low R&D","Low R&D","Low R&D",-0.011729294,0.0445691568,0.0820724375,0.1068448092
"12009-08MAR2023","184748",12009,"QUAD/GRAPHICS INC","Leominster",58,"03/08/2023",0.00102580043518806,0.00103232893644211,0.000974597761267155,"Low R&D","Low R&D","Low R&D",-0.0046113268,-0.2079307214,-0.170711898,-0.024492903
"12009-03APR2014","184748",12009,"QUAD/GRAPHICS INC","Pomona",25,"04/03/2014",0.00279405325382097,0.00330871990269087,0.0046044747314245,"Low R&D","Low R&D","Low R&D",0.0118722168,3.28300000000007e-05,0.0246506971,0.0423398581
"12009-22NOV2013","184748",12009,"QUAD/GRAPHICS INC","Pittsburg",88,"11/22/2013",0.00322423058133854,0.00407759780846235,0.00535152722973164,"Low R&D","Low R&D","Low R&D",0.0454632637,0.030997933,0.0099158828,-0.1296626777
"12009-01DEC2022","184748",12009,"QUAD/GRAPHICS INC","Woburn",108,"12/01/2022",0.00104715578975814,0.00099625262275017,0.00120512533458681,"Low R&D","Low R&D","Low R&D",0.0371298964,-0.0302940545,0.0137044345,0.1576967834
"12009-28JAN2016","184748",12009,"QUAD/GRAPHICS INC","Lenexa",95,"01/28/2016",0.00220193684930628,0.00243998178385475,0.00289041036116318,"Low R&D","Low R&D","Low R&D",0.082104217,0.2011000577,0.2496864965,0.3099628001
"12009-01FEB2016","184748",12009,"QUAD/GRAPHICS INC","Atglen",152,"02/01/2016",0.00220193684930628,0.00243998178385475,0.00289041036116318,"Low R&D","Low R&D","Low R&D",0.0169809259,0.1128125104,0.2323739234,0.3623668031
"12089-03MAR2015","184797",12089,"REALPAGE INC","San Francisco",89,"03/03/2015",0.159233322869057,0.147359881353988,0.162089428496786,"High R&D","High R&D","High R&D",-0.028450433,0.0131268895,0.0305633682,0.0462077495
"93436-23APR2024","184996",93436,"TESLA INC","Austin",2688,"04/23/2024",0.0410135058332386,0.042312532490085,0.0461543079362274,"High R&D","High R&D","High R&D",0.0828272025,0.095866704,0.2015495047,0.150429151
"93436-13MAY2024","184996",93436,"TESLA INC","45500 Fremont Blvd Fremont CA 94538",164,"05/13/2024",0.0410135058332386,0.042312532490085,0.0461543079362274,"High R&D","High R&D","High R&D",0.0371357129,-0.0178039401,-0.0427416239,0.109525035
"12374-19SEP2014","185112",12374,"INPHI CORP","Detroit",135,"09/19/2014",0.492051741603678,0.429380874564358,0.375449645340548,"High R&D","High R&D","High R&D",-0.0276997999,-0.0228903535,-0.0558144327,-0.0287583383
"12348-28MAY2014","185194",12348,"BRAVO BRIO RESTAURANT GP INC","Yonkers",78,"05/28/2014",0,0,0,"Low R&D","Low R&D","Low R&D",0.0068493755,0.018715665,0.0099865088,0.0273831348
"13818-05JAN2017","185334",13818,"PINNACLE FOODS INC",NA,27,"01/05/2017",0.00579071580063288,0.00501209169500513,0.00483252767942303,"Low R&D","Low R&D","Low R&D",-0.01973299,-0.0319836791,-0.0300121256,-0.013842103
"12681-01MAY2018","185339",12681,"STAG INDUSTRIAL INC",NA,238,"05/01/2018",0,0,0,"Low R&D","Low R&D","Low R&D",0.0489203829,0.0860907206,0.1161763126,0.108546322
"12360-08MAY2024","185419",12360,"PACIFIC BIOSCIENCES OF CALIF","1305 O&rsquo;Brien Drive Menlo Park CA 94025",71,"05/08/2024",0.933418444950903,1.100899546435,0.954382237205313,"High R&D","High R&D","High R&D",-0.1281031682,0.0755274152,0.2039407338,0.2743368502
"12660-01MAR2020","185645",12660,"GNC HOLDINGS INC","Anderson",65,"03/01/2020",0.00193406015313888,0.00152049356003463,0.00111059058498262,"Low R&D","Low R&D","Low R&D",-0.0182368492,-0.195582115,-0.1888581046,-0.2467741371
"12639-03JUN2021","185646",12639,"CORNERSTONE ONDEMAND INC","Santa Monica",65,"06/03/2021",0.152439682771056,0.157002035944405,0.142122627807622,"High R&D","High R&D","High R&D",0.0953991389,0.1307871309,0.1192943726,0.0835195081
"16560-09JUL2020","185952",16560,"REV GROUP INC","Brookfield, Milwaukee",43,"07/09/2020",0.0019969214128219,0.00219564338994434,0.00240594671236527,"Low R&D","Low R&D","Low R&D",-0.0062609658,-0.0386206892,0.0668804356,0.1676081053
"12873-13JAN2017","186520",12873,"PANDORA MEDIA INC","Oakland",91,"01/13/2017",0.102277109181948,0.0778554743067615,0.0651880398262525,"High R&D","High R&D","High R&D",0.0801808558,0.092850083,0.0385926021,-0.0377377204
"13111-28JUL2017","186607",13111,"NEWLINK GENETICS CORP","Ames",39,"07/28/2017",2.63775409233553,1.29569102554698,7.04825871619966,"High R&D","High R&D","High R&D",-0.0144223102,-0.0840352692,-0.0548789293,-0.2533763941
"12797-10NOV2017","186715",12797,"TERRAVIA HOLDINGS INC","Bronx",109,"11/10/2017",1.68358402770263,1.35955205770514,1.45169131385685,"High R&D","High R&D","High R&D",NA,NA,NA,NA
"22768-21SEP2023","186779",22768,"CEA INDUSTRIES INC","Wixom",60,"09/21/2023",0.0283612514402198,0.036209387370464,0.0352075337539595,"High R&D","High R&D","High R&D",0.0422616947,-0.0048614488,-0.0409321214,-0.0325225071
"14329-29JUL2021","186858",14329,"ARAMARK","Nashville, TN",402,"07/29/2021",0,0,0,"Low R&D","Low R&D","Low R&D",-0.0065522088,0.0010373439,0.0104663027,0.0077866624
"14329-17MAR2022","186858",14329,"ARAMARK","Boise",271,"03/17/2022",0,0,0,"Low R&D","Low R&D","Low R&D",-0.0294143561,-0.0501025723,0.000987811299999998,0.0114371039
"14329-17MAR2022","186858",14329,"ARAMARK","Brookings",278,"03/17/2022",0,0,0,"Low R&D","Low R&D","Low R&D",-0.0294143561,-0.0501025723,0.000987811299999998,0.0114371039
"14329-17MAR2022","186858",14329,"ARAMARK","Vermillion",233,"03/17/2022",0,0,0,"Low R&D","Low R&D","Low R&D",-0.0294143561,-0.0501025723,0.000987811299999998,0.0114371039
"14329-14JUL2017","186858",14329,"ARAMARK","Harlingen",80,"07/14/2017",0,0,0,"Low R&D","Low R&D","Low R&D",0.0065922329,0.0052929971,0.0031866284,-0.0542233193
"14329-30MAR2023","186858",14329,"ARAMARK",NA,76,"03/30/2023",0,0,0,"Low R&D","Low R&D","Low R&D",-0.012693701,-0.0432476323,-0.0243866868,-0.0448443084
"15546-04NOV2021","187039",15546,"ZILLOW GROUP INC","Scottsdale",24,"11/04/2021",0.114706883640631,0.154517699999913,0.181641383318432,"High R&D","High R&D","High R&D",-0.2545159434,-0.4081952638,-0.3275080548,-0.355304708
"15546-27JUN2022","187039",15546,"ZILLOW GROUP INC","Coppell",32,"06/27/2022",0.0591478777952558,0.0997209911115781,0.140387349239276,"High R&D","High R&D","High R&D",-0.0391474394,0.0602377948,0.1356316627,0.0271307803
"15546-07APR2022","187039",15546,"ZILLOW GROUP INC","Tampa",1,"04/07/2022",0.0591478777952558,0.0997209911115781,0.140387349239276,"High R&D","High R&D","High R&D",-0.060970697,0.0391492808,0.0265291761,-0.0807089641
"12960-06SEP2018","187434",12960,"CARBONITE INC","Aliso Viejo",47,"09/06/2018",0.192765449215324,0.186404148789079,0.190233285197725,"High R&D","High R&D","High R&D",0.0249073298,-0.0503468917,-0.075802982,-0.1577147191
"13323-30JAN2017","187450",13323,"ENPHASE ENERGY INC","Petaluma",60,"01/30/2017",0.157174254706424,0.143799351294528,0.148794287805611,"High R&D","High R&D","High R&D",-0.063423985,-0.0733587422,-0.2185754509,0.2229767037
"13169-11FEB2014","187576",13169,"ZYNGA INC","Seattle",52,"02/11/2014",0.472938371584374,0.538177075568478,0.4569790551588,"High R&D","High R&D","High R&D",0.0315290006,-0.0056862184,0.0094252756,0.3611844875
"13169-13MAY2015","187576",13169,"ZYNGA INC","Santa Clara",1,"05/13/2015",0.574373198534204,0.517075091429322,0.487832520390269,"High R&D","High R&D","High R&D",0.0487798194,0.0545871543,0.1783496143,0.2495306514
"14339-28JAN2021","188355",14339,"LIQTECH INTERNATIONAL INC","Nederland",99,"01/28/2021",0.0567344402024327,0.0445741469190134,0.0452161906806468,"High R&D","High R&D","High R&D",-0.0244372816,0.0469989366,0.25556708,0.3074224503
"13035-26JUL2017","189491",13035,"XYLEM INC","Dallas",85,"07/26/2017",0.0291699814372845,0.0272445719451862,0.0273598369470317,"High R&D","High R&D","High R&D",-0.0155130242,0.004413304,0.0608064293,0.0975909882
"10966-01MAR2017","190355",10966,"AXOGEN INC","Paulsboro",115,"03/01/2017",0.102461807920599,0.133750653889664,0.156177298415248,"High R&D","High R&D","High R&D",-0.031591718,-0.0815747407,-0.064052764,-0.104352925
"13318-09APR2020","196268",13318,"YELP INC","Scottsdale",375,"04/09/2020",0.227214911545523,0.220002796844451,0.210077107145691,"High R&D","High R&D","High R&D",-0.0483475466,-0.0248524411,0.0168182353,-0.1428948692
"89510-30JUL2011","200595",89510,"KONAMI GROUP CORPORATION","Sun Valley",223,"07/30/2011",0.00838417054742513,0.00944417206308475,0.00938912153146905,"Low R&D","Low R&D","Low R&D",0.0874110012,0.2066928472,0.3820882134,0.448732841
